"busco_id"	"mRNA"	"genome"	"count"	"description"	"name"	"type"	"id"
"468359at33208"	"maker-ctg1608_pilon-protein2genome-gene-0.13-mRNA-1"	"R07B-5"	462	"CCR4-NOT transcription complex subunit 11"	"IPR019312"	"interpro"	"IPR019312"
"468359at33208"	"augustus-ctg20_pilon-processed-gene-11.52-mRNA-1"	"P08H-3"	462	"CCR4-NOT transcription complex subunit 11"	"IPR019312"	"interpro"	"IPR019312"
"468359at33208"	"PE_Scaf169_1.4"	"Pec"	462	"CCR4-NOT transcription complex subunit 11"	"IPR019312"	"interpro"	"IPR019312"
"468631at33208"	"maker-ctg386_pilon-protein2genome-gene-4.16-mRNA-1"	"R07B-5"	454	"ATP12, ATP synthase F1-assembly protein"	"IPR011419"	"interpro"	"IPR011419"
"468631at33208"	"maker-ctg6_pilon-augustus-gene-14.3-mRNA-1"	"P08H-3"	454	"ATP12, ATP synthase F1-assembly protein"	"IPR011419"	"interpro"	"IPR011419"
"468631at33208"	"PE_Scaf4774_3.11"	"Pec"	454	"ATP12, ATP synthase F1-assembly protein"	"IPR011419"	"interpro"	"IPR011419"
"468710at33208"	"augustus-ctg54_pilon-processed-gene-9.32-mRNA-1"	"P08H-3"	484	"RDD"	"IPR010432"	"interpro"	"IPR010432"
"468710at33208"	"maker-ctg338_pilon-protein2genome-gene-2.5-mRNA-1"	"R07B-5"	484	"RDD"	"IPR010432"	"interpro"	"IPR010432"
"468757at33208"	"augustus-ctg455_pilon-processed-gene-2.13-mRNA-1"	"P08H-3"	440	"XPG N-terminal"	"IPR006085"	"interpro"	"IPR006085"
"468757at33208"	"augustus-ctg455_pilon-processed-gene-2.13-mRNA-1"	"P08H-3"	448	"XPG-I domain"	"IPR006086"	"interpro"	"IPR006086"
"468757at33208"	"maker-ctg277_pilon-protein2genome-gene-2.33-mRNA-1"	"R07B-5"	440	"XPG N-terminal"	"IPR006085"	"interpro"	"IPR006085"
"468757at33208"	"maker-ctg277_pilon-protein2genome-gene-2.33-mRNA-1"	"R07B-5"	448	"XPG-I domain"	"IPR006086"	"interpro"	"IPR006086"
"468757at33208"	"PE_Scaf1964_2.9"	"Pec"	440	"XPG N-terminal"	"IPR006085"	"interpro"	"IPR006085"
"468757at33208"	"PE_Scaf1964_2.9"	"Pec"	448	"XPG-I domain"	"IPR006086"	"interpro"	"IPR006086"
"469367at33208"	"maker-ctg987_pilon-protein2genome-gene-0.21-mRNA-1"	"R07B-5"	469	"Intra-flagellar transport protein 57"	"IPR019530"	"interpro"	"IPR019530"
"469367at33208"	"maker-ctg4_pilon-augustus-gene-9.41-mRNA-1"	"P08H-3"	469	"Intra-flagellar transport protein 57"	"IPR019530"	"interpro"	"IPR019530"
"470197at33208"	"maker-ctg586_pilon-augustus-gene-0.20-mRNA-1"	"P08H-3"	322	"WD40 repeat"	"IPR001680"	"interpro"	"IPR001680"
"470197at33208"	"maker-ctg1929_pilon-protein2genome-gene-0.0-mRNA-1"	"R07B-5"	322	"WD40 repeat"	"IPR001680"	"interpro"	"IPR001680"
"470197at33208"	"PE_Scaf7929_12.8"	"Pec"	322	"WD40 repeat"	"IPR001680"	"interpro"	"IPR001680"
"470523at33208"	"PE_Scaf20_8.7"	"Pec"	449	"Galactosyltransferase, N-terminal"	"IPR027995"	"interpro"	"IPR027995"
"470523at33208"	"PE_Scaf20_8.7"	"Pec"	462	"Galactosyltransferase, C-terminal"	"IPR027791"	"interpro"	"IPR027791"
"470523at33208"	"maker-ctg79_pilon-est_gff_est2genome-gene-6.11-mRNA-1"	"R07B-5"	449	"Galactosyltransferase, N-terminal"	"IPR027995"	"interpro"	"IPR027995"
"470523at33208"	"maker-ctg79_pilon-est_gff_est2genome-gene-6.11-mRNA-1"	"R07B-5"	462	"Galactosyltransferase, C-terminal"	"IPR027791"	"interpro"	"IPR027791"
"470523at33208"	"augustus-ctg98_pilon-processed-gene-6.30-mRNA-1"	"P08H-3"	449	"Galactosyltransferase, N-terminal"	"IPR027995"	"interpro"	"IPR027995"
"470523at33208"	"augustus-ctg98_pilon-processed-gene-6.30-mRNA-1"	"P08H-3"	462	"Galactosyltransferase, C-terminal"	"IPR027791"	"interpro"	"IPR027791"
"471608at33208"	"maker-ctg538_pilon-protein2genome-gene-6.2-mRNA-1"	"R07B-5"	439	"Tetrapyrrole methylase"	"IPR000878"	"interpro"	"IPR000878"
"471608at33208"	"augustus-ctg127_pilon-processed-gene-4.14-mRNA-1"	"P08H-3"	439	"Tetrapyrrole methylase"	"IPR000878"	"interpro"	"IPR000878"
"471608at33208"	"PE_Scaf8248_2.3"	"Pec"	439	"Tetrapyrrole methylase"	"IPR000878"	"interpro"	"IPR000878"
"471787at33208"	"PE_Scaf3078_14.5"	"Pec"	438	"ASCH domain"	"IPR007374"	"interpro"	"IPR007374"
"471787at33208"	"PE_Scaf3078_14.5"	"Pec"	444	"Zinc finger, C2HC5-type"	"IPR009349"	"interpro"	"IPR009349"
"472313at33208"	"PE_Scaf3078_2.4"	"Pec"	495	"Electron transfer flavoprotein, alpha/beta-subunit, N-terminal"	"IPR014730"	"interpro"	"IPR014730"
"472313at33208"	"PE_Scaf3078_2.4"	"Pec"	483	"Electron transfer flavoprotein, alpha subunit, C-terminal"	"IPR014731"	"interpro"	"IPR014731"
"472313at33208"	"maker-ctg58_pilon-augustus-gene-10.14-mRNA-1"	"P08H-3"	495	"Electron transfer flavoprotein, alpha/beta-subunit, N-terminal"	"IPR014730"	"interpro"	"IPR014730"
"472313at33208"	"maker-ctg58_pilon-augustus-gene-10.14-mRNA-1"	"P08H-3"	483	"Electron transfer flavoprotein, alpha subunit, C-terminal"	"IPR014731"	"interpro"	"IPR014731"
"472313at33208"	"maker-ctg1587_pilon-protein2genome-gene-0.46-mRNA-1"	"R07B-5"	495	"Electron transfer flavoprotein, alpha/beta-subunit, N-terminal"	"IPR014730"	"interpro"	"IPR014730"
"472313at33208"	"maker-ctg1587_pilon-protein2genome-gene-0.46-mRNA-1"	"R07B-5"	483	"Electron transfer flavoprotein, alpha subunit, C-terminal"	"IPR014731"	"interpro"	"IPR014731"
"472352at33208"	"maker-ctg179_pilon-protein2genome-gene-4.4-mRNA-1"	"R07B-5"	96	"WD40-repeat-containing domain superfamily"	"IPR036322"	"interpro"	"IPR036322"
"472352at33208"	"maker-ctg179_pilon-protein2genome-gene-4.4-mRNA-1"	"R07B-5"	158	"WD40 repeat"	"IPR001680"	"interpro"	"IPR001680"
"473106at33208"	"maker-ctg26_pilon-protein2genome-gene-5.47-mRNA-1"	"R07B-5"	284	"KN17, SH3-like C-terminal domain"	"IPR041330"	"interpro"	"IPR041330"
"473106at33208"	"maker-ctg26_pilon-protein2genome-gene-5.47-mRNA-1"	"R07B-5"	463	"DNA/RNA-binding protein Kin17, conserved domain"	"IPR019447"	"interpro"	"IPR019447"
"473106at33208"	"PE_Scaf1308_2.5"	"Pec"	284	"KN17, SH3-like C-terminal domain"	"IPR041330"	"interpro"	"IPR041330"
"473106at33208"	"PE_Scaf1308_2.5"	"Pec"	463	"DNA/RNA-binding protein Kin17, conserved domain"	"IPR019447"	"interpro"	"IPR019447"
"474144at33208"	"augustus-ctg15_pilon-processed-gene-12.59-mRNA-1"	"P08H-3"	545	"60S ribosomal protein L6E"	"IPR000915"	"interpro"	"IPR000915"
"474144at33208"	"augustus-ctg15_pilon-processed-gene-12.59-mRNA-1"	"P08H-3"	458	"Ribosomal protein L6, N-terminal"	"IPR005568"	"interpro"	"IPR005568"
"474144at33208"	"maker-ctg218_pilon-protein2genome-gene-2.33-mRNA-1"	"R07B-5"	545	"60S ribosomal protein L6E"	"IPR000915"	"interpro"	"IPR000915"
"474144at33208"	"maker-ctg218_pilon-protein2genome-gene-2.33-mRNA-1"	"R07B-5"	458	"Ribosomal protein L6, N-terminal"	"IPR005568"	"interpro"	"IPR005568"
"474302at33208"	"PE_Scaf918_1.6"	"Pec"	290	"MobA-like NTP transferase"	"IPR025877"	"interpro"	"IPR025877"
"474302at33208"	"PE_Scaf918_1.6"	"Pec"	400	"Nucleotidyl transferase domain"	"IPR005835"	"interpro"	"IPR005835"
"474302at33208"	"augustus-ctg28_pilon-processed-gene-1.2-mRNA-1"	"P08H-3"	290	"MobA-like NTP transferase"	"IPR025877"	"interpro"	"IPR025877"
"474302at33208"	"augustus-ctg28_pilon-processed-gene-1.2-mRNA-1"	"P08H-3"	400	"Nucleotidyl transferase domain"	"IPR005835"	"interpro"	"IPR005835"
"474302at33208"	"maker-ctg1146_pilon-protein2genome-gene-0.21-mRNA-1"	"R07B-5"	290	"MobA-like NTP transferase"	"IPR025877"	"interpro"	"IPR025877"
"474302at33208"	"maker-ctg1146_pilon-protein2genome-gene-0.21-mRNA-1"	"R07B-5"	400	"Nucleotidyl transferase domain"	"IPR005835"	"interpro"	"IPR005835"
"474387at33208"	"augustus-ctg25_pilon-processed-gene-9.76-mRNA-1"	"P08H-3"	452	"DNA methyltransferase 1-associated 1"	"IPR008468"	"interpro"	"IPR008468"
"474387at33208"	"augustus-ctg25_pilon-processed-gene-9.76-mRNA-1"	"P08H-3"	446	"DAMP1, SANT/Myb-like domain"	"IPR032563"	"interpro"	"IPR032563"
"474387at33208"	"PE_Scaf4194_13.12"	"Pec"	452	"DNA methyltransferase 1-associated 1"	"IPR008468"	"interpro"	"IPR008468"
"474387at33208"	"PE_Scaf4194_13.12"	"Pec"	446	"DAMP1, SANT/Myb-like domain"	"IPR032563"	"interpro"	"IPR032563"
"475826at33208"	"augustus-ctg255_pilon-processed-gene-2.1-mRNA-1"	"R07B-5"	450	"Transcription factor TFIIE beta subunit, DNA-binding domain"	"IPR003166"	"interpro"	"IPR003166"
"475826at33208"	"augustus-ctg255_pilon-processed-gene-2.1-mRNA-1"	"R07B-5"	265	"TFA2, Winged helix domain 2"	"IPR040501"	"interpro"	"IPR040501"
"475826at33208"	"PE_Scaf4197_15.3"	"Pec"	450	"Transcription factor TFIIE beta subunit, DNA-binding domain"	"IPR003166"	"interpro"	"IPR003166"
"475826at33208"	"PE_Scaf4197_15.3"	"Pec"	265	"TFA2, Winged helix domain 2"	"IPR040501"	"interpro"	"IPR040501"
"475826at33208"	"augustus-ctg25_pilon-processed-gene-8.35-mRNA-1"	"P08H-3"	450	"Transcription factor TFIIE beta subunit, DNA-binding domain"	"IPR003166"	"interpro"	"IPR003166"
"475826at33208"	"augustus-ctg25_pilon-processed-gene-8.35-mRNA-1"	"P08H-3"	265	"TFA2, Winged helix domain 2"	"IPR040501"	"interpro"	"IPR040501"
"476036at33208"	"maker-ctg1137_pilon-augustus-gene-0.9-mRNA-1"	"P08H-3"	489	"MEMO1 family"	"IPR002737"	"interpro"	"IPR002737"
"476036at33208"	"maker-ctg828_pilon-protein2genome-gene-1.16-mRNA-1"	"R07B-5"	489	"MEMO1 family"	"IPR002737"	"interpro"	"IPR002737"
"476036at33208"	"PE_Scaf12359_2.6"	"Pec"	489	"MEMO1 family"	"IPR002737"	"interpro"	"IPR002737"
"477052at33208"	"augustus_masked-ctg766_pilon-processed-gene-3.113-mRNA-1"	"P08H-3"	448	"UbiA prenyltransferase family"	"IPR000537"	"interpro"	"IPR000537"
"477052at33208"	"maker-ctg250_pilon-protein2genome-gene-0.8-mRNA-1"	"R07B-5"	448	"UbiA prenyltransferase family"	"IPR000537"	"interpro"	"IPR000537"
"477052at33208"	"PE_Scaf8423_3.3"	"Pec"	448	"UbiA prenyltransferase family"	"IPR000537"	"interpro"	"IPR000537"
"477939at33208"	"maker-ctg900_pilon-augustus-gene-0.8-mRNA-1"	"P08H-3"	480	"MOFRL-associated domain"	"IPR025286"	"interpro"	"IPR025286"
"477939at33208"	"maker-ctg900_pilon-augustus-gene-0.8-mRNA-1"	"P08H-3"	458	"MOFRL domain"	"IPR007835"	"interpro"	"IPR007835"
"477939at33208"	"PE_Scaf8216_2.18"	"Pec"	480	"MOFRL-associated domain"	"IPR025286"	"interpro"	"IPR025286"
"477939at33208"	"PE_Scaf8216_2.18"	"Pec"	458	"MOFRL domain"	"IPR007835"	"interpro"	"IPR007835"
"477939at33208"	"maker-ctg121_pilon-protein2genome-gene-1.17-mRNA-1"	"R07B-5"	480	"MOFRL-associated domain"	"IPR025286"	"interpro"	"IPR025286"
"477939at33208"	"maker-ctg121_pilon-protein2genome-gene-1.17-mRNA-1"	"R07B-5"	458	"MOFRL domain"	"IPR007835"	"interpro"	"IPR007835"
"477998at33208"	"maker-ctg474_pilon-augustus-gene-4.37-mRNA-1"	"P08H-3"	471	"Nucleoporin Nup88"	"IPR019321"	"interpro"	"IPR019321"
"477998at33208"	"PE_Scaf2753_2.3"	"Pec"	471	"Nucleoporin Nup88"	"IPR019321"	"interpro"	"IPR019321"
"477998at33208"	"maker-ctg282_pilon-protein2genome-gene-2.12-mRNA-1"	"R07B-5"	471	"Nucleoporin Nup88"	"IPR019321"	"interpro"	"IPR019321"
"478073at33208"	"maker-ctg835_pilon-est_gff_est2genome-gene-0.5-mRNA-1"	"R07B-5"	488	"Ribosomal protein L2, C-terminal"	"IPR022669"	"interpro"	"IPR022669"
"478073at33208"	"maker-ctg835_pilon-est_gff_est2genome-gene-0.5-mRNA-1"	"R07B-5"	466	"Ribosomal Proteins L2, RNA binding domain"	"IPR022666"	"interpro"	"IPR022666"
"478073at33208"	"PE_Scaf4548_8.30"	"Pec"	488	"Ribosomal protein L2, C-terminal"	"IPR022669"	"interpro"	"IPR022669"
"478073at33208"	"PE_Scaf4548_8.30"	"Pec"	466	"Ribosomal Proteins L2, RNA binding domain"	"IPR022666"	"interpro"	"IPR022666"
"478984at33208"	"maker-ctg204_pilon-augustus-gene-5.5-mRNA-1"	"P08H-3"	459	"tRNA (1-methyladenosine) methyltransferase catalytic subunit Gcd14"	"IPR014816"	"interpro"	"IPR014816"
"478984at33208"	"maker-ctg161_pilon-protein2genome-gene-2.3-mRNA-1"	"R07B-5"	459	"tRNA (1-methyladenosine) methyltransferase catalytic subunit Gcd14"	"IPR014816"	"interpro"	"IPR014816"
"478984at33208"	"PE_Scaf6997_14.9"	"Pec"	459	"tRNA (1-methyladenosine) methyltransferase catalytic subunit Gcd14"	"IPR014816"	"interpro"	"IPR014816"
"480700at33208"	"maker-ctg427_pilon-augustus-gene-8.12-mRNA-1"	"P08H-3"	434	"Translin family"	"IPR002848"	"interpro"	"IPR002848"
"480700at33208"	"PE_Scaf7575_5.5"	"Pec"	434	"Translin family"	"IPR002848"	"interpro"	"IPR002848"
"480700at33208"	"maker-ctg277_pilon-augustus-gene-0.43-mRNA-1"	"R07B-5"	434	"Translin family"	"IPR002848"	"interpro"	"IPR002848"
"480735at33208"	"PE_Scaf12202_2.5"	"Pec"	158	"Tetratricopeptide-like helical domain superfamily"	"IPR011990"	"interpro"	"IPR011990"
"480735at33208"	"PE_Scaf12202_2.5"	"Pec"	158	"Coatomer, epsilon subunit"	"IPR006822"	"interpro"	"IPR006822"
"480735at33208"	"augustus-ctg104_pilon-processed-gene-5.69-mRNA-1"	"P08H-3"	158	"Tetratricopeptide-like helical domain superfamily"	"IPR011990"	"interpro"	"IPR011990"
"480735at33208"	"augustus-ctg104_pilon-processed-gene-5.69-mRNA-1"	"P08H-3"	158	"Coatomer, epsilon subunit"	"IPR006822"	"interpro"	"IPR006822"
"480735at33208"	"maker-ctg102_pilon-protein2genome-gene-4.10-mRNA-1"	"R07B-5"	158	"Tetratricopeptide-like helical domain superfamily"	"IPR011990"	"interpro"	"IPR011990"
"480735at33208"	"maker-ctg102_pilon-protein2genome-gene-4.10-mRNA-1"	"R07B-5"	158	"Coatomer, epsilon subunit"	"IPR006822"	"interpro"	"IPR006822"
"481557at33208"	"PE_Scaf10320_4.21"	"Pec"	419	"Ribosome biogenesis protein Nop53/GLTSCR2"	"IPR011687"	"interpro"	"IPR011687"
"481557at33208"	"maker-ctg670_pilon-augustus-gene-1.0-mRNA-1"	"P08H-3"	419	"Ribosome biogenesis protein Nop53/GLTSCR2"	"IPR011687"	"interpro"	"IPR011687"
"481557at33208"	"augustus-ctg16_pilon-processed-gene-10.4-mRNA-1"	"R07B-5"	419	"Ribosome biogenesis protein Nop53/GLTSCR2"	"IPR011687"	"interpro"	"IPR011687"
"482691at33208"	"augustus-ctg353_pilon-processed-gene-1.64-mRNA-1"	"P08H-3"	442	"Autophagy-related protein 3, N-terminal"	"IPR007134"	"interpro"	"IPR007134"
"482691at33208"	"augustus-ctg353_pilon-processed-gene-1.64-mRNA-1"	"P08H-3"	454	"Autophagy-related protein 3"	"IPR007135"	"interpro"	"IPR007135"
"482691at33208"	"augustus-ctg353_pilon-processed-gene-1.64-mRNA-1"	"P08H-3"	419	"Autophagy-related protein 3, C-terminal"	"IPR019461"	"interpro"	"IPR019461"
"482691at33208"	"maker-ctg67_pilon-protein2genome-gene-4.0-mRNA-1"	"R07B-5"	442	"Autophagy-related protein 3, N-terminal"	"IPR007134"	"interpro"	"IPR007134"
"482691at33208"	"maker-ctg67_pilon-protein2genome-gene-4.0-mRNA-1"	"R07B-5"	454	"Autophagy-related protein 3"	"IPR007135"	"interpro"	"IPR007135"
"482691at33208"	"maker-ctg67_pilon-protein2genome-gene-4.0-mRNA-1"	"R07B-5"	419	"Autophagy-related protein 3, C-terminal"	"IPR019461"	"interpro"	"IPR019461"
"483489at33208"	"maker-ctg172_pilon-augustus-gene-3.7-mRNA-1"	"R07B-5"	439	"A1 cistron-splicing factor, AAR2"	"IPR007946"	"interpro"	"IPR007946"
"483489at33208"	"PE_Scaf11161_1.15"	"Pec"	439	"A1 cistron-splicing factor, AAR2"	"IPR007946"	"interpro"	"IPR007946"
"483489at33208"	"augustus-ctg4_pilon-processed-gene-11.51-mRNA-1"	"P08H-3"	439	"A1 cistron-splicing factor, AAR2"	"IPR007946"	"interpro"	"IPR007946"
"485003at33208"	"maker-ctg972_pilon-protein2genome-gene-0.36-mRNA-1"	"R07B-5"	464	"Autophagy-related protein 5"	"IPR007239"	"interpro"	"IPR007239"
"485696at33208"	"PE_Scaf145_11.4"	"Pec"	513	"Checkpoint protein Hus1/Mec3"	"IPR007150"	"interpro"	"IPR007150"
"485696at33208"	"augustus-ctg265_pilon-processed-gene-1.28-mRNA-1"	"P08H-3"	513	"Checkpoint protein Hus1/Mec3"	"IPR007150"	"interpro"	"IPR007150"
"485696at33208"	"maker-ctg672_pilon-protein2genome-gene-1.17-mRNA-1"	"R07B-5"	513	"Checkpoint protein Hus1/Mec3"	"IPR007150"	"interpro"	"IPR007150"
"486370at33208"	"PE_Scaf8096_4.15"	"Pec"	155	"Tetratricopeptide repeat"	"IPR019734"	"interpro"	"IPR019734"
"486370at33208"	"PE_Scaf8096_4.15"	"Pec"	125	"Tetratricopeptide-like helical domain superfamily"	"IPR011990"	"interpro"	"IPR011990"
"486370at33208"	"PE_Scaf8096_4.15"	"Pec"	114	"Tetratricopeptide repeat-containing domain"	"IPR013026"	"interpro"	"IPR013026"
"486370at33208"	"augustus-ctg266_pilon-processed-gene-3.24-mRNA-1"	"P08H-3"	155	"Tetratricopeptide repeat"	"IPR019734"	"interpro"	"IPR019734"
"486370at33208"	"augustus-ctg266_pilon-processed-gene-3.24-mRNA-1"	"P08H-3"	125	"Tetratricopeptide-like helical domain superfamily"	"IPR011990"	"interpro"	"IPR011990"
"486370at33208"	"augustus-ctg266_pilon-processed-gene-3.24-mRNA-1"	"P08H-3"	114	"Tetratricopeptide repeat-containing domain"	"IPR013026"	"interpro"	"IPR013026"
"486370at33208"	"maker-ctg4_pilon-protein2genome-gene-2.22-mRNA-1"	"R07B-5"	155	"Tetratricopeptide repeat"	"IPR019734"	"interpro"	"IPR019734"
"486370at33208"	"maker-ctg4_pilon-protein2genome-gene-2.22-mRNA-1"	"R07B-5"	125	"Tetratricopeptide-like helical domain superfamily"	"IPR011990"	"interpro"	"IPR011990"
"486370at33208"	"maker-ctg4_pilon-protein2genome-gene-2.22-mRNA-1"	"R07B-5"	114	"Tetratricopeptide repeat-containing domain"	"IPR013026"	"interpro"	"IPR013026"
"486431at33208"	"augustus-ctg157_pilon-processed-gene-1.27-mRNA-1"	"P08H-3"	134	"Small-subunit processome, Utp14"	"IPR006709"	"interpro"	"IPR006709"
"486431at33208"	"PE_Scaf9539_20.5"	"Pec"	134	"Small-subunit processome, Utp14"	"IPR006709"	"interpro"	"IPR006709"
"486431at33208"	"maker-ctg260_pilon-protein2genome-gene-5.5-mRNA-1"	"R07B-5"	134	"Small-subunit processome, Utp14"	"IPR006709"	"interpro"	"IPR006709"
"486743at33208"	"augustus-ctg378_pilon-processed-gene-0.5-mRNA-1"	"P08H-3"	451	"Vesicle transport protein, Use1"	"IPR019150"	"interpro"	"IPR019150"
"486743at33208"	"maker-ctg1087_pilon-protein2genome-gene-0.60-mRNA-1"	"R07B-5"	451	"Vesicle transport protein, Use1"	"IPR019150"	"interpro"	"IPR019150"
"486993at33208"	"maker-ctg128_pilon-augustus-gene-2.19-mRNA-1"	"P08H-3"	437	"Metal-dependent protein hydrolase"	"IPR003226"	"interpro"	"IPR003226"
"486993at33208"	"maker-ctg570_pilon-protein2genome-gene-4.1-mRNA-1"	"R07B-5"	437	"Metal-dependent protein hydrolase"	"IPR003226"	"interpro"	"IPR003226"
"487873at33208"	"PE_Scaf3663_2.14"	"Pec"	400	"COMM domain"	"IPR017920"	"interpro"	"IPR017920"
"487873at33208"	"maker-ctg1_pilon-protein2genome-gene-7.0-mRNA-1"	"R07B-5"	400	"COMM domain"	"IPR017920"	"interpro"	"IPR017920"
"487987at33208"	"PE_Scaf7096_0.2"	"Pec"	441	"Peptidase M76, ATP23"	"IPR019165"	"interpro"	"IPR019165"
"487987at33208"	"maker-ctg305_pilon-protein2genome-gene-1.50-mRNA-1"	"R07B-5"	441	"Peptidase M76, ATP23"	"IPR019165"	"interpro"	"IPR019165"
"487987at33208"	"maker-ctg166_pilon-augustus-gene-0.35-mRNA-1"	"P08H-3"	441	"Peptidase M76, ATP23"	"IPR019165"	"interpro"	"IPR019165"
"488559at33208"	"PE_Scaf10203_1.5"	"Pec"	410	"CSN8/PSMD8/EIF3K"	"IPR033464"	"interpro"	"IPR033464"
"488559at33208"	"augustus-ctg512_pilon-processed-gene-3.63-mRNA-1"	"P08H-3"	410	"CSN8/PSMD8/EIF3K"	"IPR033464"	"interpro"	"IPR033464"
"488559at33208"	"maker-ctg339_pilon-est2genome-gene-2.42-mRNA-1"	"R07B-5"	410	"CSN8/PSMD8/EIF3K"	"IPR033464"	"interpro"	"IPR033464"
"488635at33208"	"maker-ctg11_pilon-protein2genome-gene-14.25-mRNA-1"	"R07B-5"	115	"Squalene/phytoene synthase"	"IPR002060"	"interpro"	"IPR002060"
"488635at33208"	"maker-ctg11_pilon-protein2genome-gene-14.25-mRNA-1"	"R07B-5"	115	"Isoprenoid synthase domain superfamily"	"IPR008949"	"interpro"	"IPR008949"
"488635at33208"	"maker-ctg1109_pilon-augustus-gene-0.39-mRNA-1"	"P08H-3"	115	"Squalene/phytoene synthase"	"IPR002060"	"interpro"	"IPR002060"
"488635at33208"	"maker-ctg1109_pilon-augustus-gene-0.39-mRNA-1"	"P08H-3"	115	"Isoprenoid synthase domain superfamily"	"IPR008949"	"interpro"	"IPR008949"
"489359at33208"	"maker-ctg745_pilon-protein2genome-gene-1.24-mRNA-1"	"R07B-5"	451	"Renin receptor-like"	"IPR012493"	"interpro"	"IPR012493"
"489359at33208"	"PE_Scaf5334_3.4"	"Pec"	451	"Renin receptor-like"	"IPR012493"	"interpro"	"IPR012493"
"489359at33208"	"augustus-ctg473_pilon-processed-gene-3.10-mRNA-1"	"P08H-3"	451	"Renin receptor-like"	"IPR012493"	"interpro"	"IPR012493"
"489858at33208"	"maker-ctg644_pilon-augustus-gene-2.16-mRNA-1"	"R07B-5"	146	"Zinc finger, RING-type"	"IPR001841"	"interpro"	"IPR001841"
"489858at33208"	"maker-ctg644_pilon-augustus-gene-2.16-mRNA-1"	"R07B-5"	145	"Zinc finger protein-like 1"	"IPR039043"	"interpro"	"IPR039043"
"489858at33208"	"maker-ctg644_pilon-augustus-gene-2.16-mRNA-1"	"R07B-5"	95	"Zinc finger, RING/FYVE/PHD-type"	"IPR013083"	"interpro"	"IPR013083"
"489858at33208"	"maker-ctg1_pilon-augustus-gene-12.74-mRNA-1"	"P08H-3"	146	"Zinc finger, RING-type"	"IPR001841"	"interpro"	"IPR001841"
"489858at33208"	"maker-ctg1_pilon-augustus-gene-12.74-mRNA-1"	"P08H-3"	145	"Zinc finger protein-like 1"	"IPR039043"	"interpro"	"IPR039043"
"489858at33208"	"maker-ctg1_pilon-augustus-gene-12.74-mRNA-1"	"P08H-3"	95	"Zinc finger, RING/FYVE/PHD-type"	"IPR013083"	"interpro"	"IPR013083"
"489858at33208"	"PE_Scaf4591_8.0"	"Pec"	146	"Zinc finger, RING-type"	"IPR001841"	"interpro"	"IPR001841"
"489858at33208"	"PE_Scaf4591_8.0"	"Pec"	145	"Zinc finger protein-like 1"	"IPR039043"	"interpro"	"IPR039043"
"489858at33208"	"PE_Scaf4591_8.0"	"Pec"	95	"Zinc finger, RING/FYVE/PHD-type"	"IPR013083"	"interpro"	"IPR013083"
"489997at33208"	"maker-ctg382_pilon-augustus-gene-3.18-mRNA-1"	"P08H-3"	462	"Helicase, C-terminal"	"IPR001650"	"interpro"	"IPR001650"
"489997at33208"	"maker-ctg382_pilon-augustus-gene-3.18-mRNA-1"	"P08H-3"	422	"DEAD/DEAH box helicase domain"	"IPR011545"	"interpro"	"IPR011545"
"489997at33208"	"PE_Scaf10930_3.9"	"Pec"	462	"Helicase, C-terminal"	"IPR001650"	"interpro"	"IPR001650"
"489997at33208"	"PE_Scaf10930_3.9"	"Pec"	422	"DEAD/DEAH box helicase domain"	"IPR011545"	"interpro"	"IPR011545"
"489997at33208"	"maker-ctg375_pilon-protein2genome-gene-2.85-mRNA-1"	"R07B-5"	462	"Helicase, C-terminal"	"IPR001650"	"interpro"	"IPR001650"
"489997at33208"	"maker-ctg375_pilon-protein2genome-gene-2.85-mRNA-1"	"R07B-5"	422	"DEAD/DEAH box helicase domain"	"IPR011545"	"interpro"	"IPR011545"
"490248at33208"	"maker-ctg15_pilon-augustus-gene-3.61-mRNA-1"	"P08H-3"	382	"CDP-alcohol phosphatidyltransferase"	"IPR000462"	"interpro"	"IPR000462"
"490248at33208"	"maker-ctg47_pilon-protein2genome-gene-2.26-mRNA-1"	"R07B-5"	382	"CDP-alcohol phosphatidyltransferase"	"IPR000462"	"interpro"	"IPR000462"
"490248at33208"	"PE_Scaf371_2.3"	"Pec"	382	"CDP-alcohol phosphatidyltransferase"	"IPR000462"	"interpro"	"IPR000462"
"490961at33208"	"PE_Scaf4144_1.4"	"Pec"	367	"Anticodon-binding"	"IPR004154"	"interpro"	"IPR004154"
"490961at33208"	"maker-ctg40_pilon-protein2genome-gene-7.41-mRNA-1"	"R07B-5"	367	"Anticodon-binding"	"IPR004154"	"interpro"	"IPR004154"
"491252at33208"	"PE_Scaf8479_2.3"	"Pec"	435	"Surfeit locus 1/Shy1"	"IPR002994"	"interpro"	"IPR002994"
"491289at33208"	"augustus-ctg413_pilon-processed-gene-2.119-mRNA-1"	"P08H-3"	450	"Sugar phosphate transporter domain"	"IPR004853"	"interpro"	"IPR004853"
"491289at33208"	"augustus-ctg413_pilon-processed-gene-2.119-mRNA-1"	"P08H-3"	286	"EamA domain"	"IPR000620"	"interpro"	"IPR000620"
"491289at33208"	"maker-ctg2_pilon-protein2genome-gene-0.32-mRNA-1"	"R07B-5"	450	"Sugar phosphate transporter domain"	"IPR004853"	"interpro"	"IPR004853"
