#Accession	No_orfs	Coverage	Abundance	Name	Description
PF07801.11	3	1.39007	4.1e-05	DUF1647	Protein of unknown function (DUF1647)
PF07803.11	4	1.25	3.7e-05	GSG-1	GSG1-like protein
PF07807.11	2	0.973214	2.9e-05	RED_C	RED-like protein C-terminal region
PF07808.13	2	1.170212	3.5e-05	RED_N	RED-like protein N-terminal region
PF07809.11	1	0.957983	2.8e-05	RTP801_C	RTP801 C-terminal region
PF07810.13	26	11.81081	0.000353	TMC	TMC domain
PF07814.13	1	0.269021	8e-06	WAPL	Wings apart-like protein regulation of heterochromatin
PF07815.14	1	0.961538	2.8e-05	Abi_HHR	Abl-interactor HHR
PF07817.13	2	1.079681	3.2e-05	GLE1	GLE1-like protein
PF07818.13	2	1.255319	3.7e-05	HCNGP	HCNGP-like protein
PF07831.13	2	1.6	4.7e-05	PYNP_C	Pyrimidine nucleoside phosphorylase C-terminal domain
PF07837.12	1	1	2.9e-05	FTCD_N	Formiminotransferase domain, N-terminal subdomain
PF07842.12	3	2.064981	6.1e-05	GCFC	GC-rich sequence DNA-binding factor-like protein
PF07850.14	1	1	2.9e-05	Renin_r	Renin receptor-like protein
PF07851.13	1	0.993827	2.9e-05	TMPIT	TMPIT-like protein
PF07855.12	1	0.974193	2.9e-05	ATG101	Autophagy-related protein 101
PF07856.12	1	0.988505	2.9e-05	Orai-1	Mediator of CRAC channel activity
PF07857.12	1	0.997023	2.9e-05	TMEM144	Transmembrane family, TMEM144 of transporters
PF07859.13	79	36.345971	0.001089	Abhydrolase_3	alpha/beta hydrolase fold
PF07873.11	27	5.90625	0.000176	YabP	YabP family
PF07884.14	1	0.991935	2.9e-05	VKOR	Vitamin K epoxide reductase family
PF07885.16	19	9.999999	0.000299	Ion_trans_2	Ion channel
PF07889.12	16	7.508064	0.000224	DUF1664	Protein of unknown function (DUF1664)
PF07896.12	1	0.76	2.2e-05	DUF1674	Protein of unknown function (DUF1674)
PF07910.13	2	1.966981	5.8e-05	Peptidase_C78	Peptidase family C78
PF07915.13	7	3.567901	0.000106	PRKCSH	Glucosidase II beta subunit-like protein
PF07923.13	1	0.858131	2.5e-05	N1221	N1221-like protein
PF07933.14	1	0.993243	2.9e-05	DUF1681	Protein of unknown function (DUF1681)
PF07934.12	1	0.504132	1.5e-05	OGG_N	8-oxoguanine DNA glycosylase, N-terminal domain
PF07942.12	1	0.963235	2.8e-05	N2227	N2227-like protein
PF07946.14	1	0.993808	2.9e-05	DUF1682	Protein of unknown function (DUF1682)
PF07947.14	2	1.945652	5.8e-05	YhhN	YhhN family
PF07959.12	1	0.997536	2.9e-05	Fucokinase	L-fucokinase
PF07962.12	1	0.987951	2.9e-05	Swi3	Replication Fork Protection Component Swi3
PF07965.12	4	2.094117	6.2e-05	Integrin_B_tail	Integrin beta tail domain
PF07967.13	5	1.819548	5.4e-05	zf-C3HC	C3HC zinc finger-like
PF07969.11	1	0.033826	1e-06	Amidohydro_3	Amidohydrolase family
PF07970.12	3	2.628959	7.8e-05	COPIIcoated_ERV	Endoplasmic reticulum vesicle transporter
PF07973.14	3	2.863636	8.5e-05	tRNA_SAD	Threonyl and Alanyl tRNA synthetase second additional domain
PF07974.13	165	132.84375	0.00398	EGF_2	EGF-like domain
PF07975.12	71	60.490909	0.001812	C1_4	TFIIH C1-like domain
PF07984.12	1	0.959501	2.8e-05	NTP_transf_7	Nucleotidyltransferase
PF07986.12	25	10.916666	0.000327	TBCC	Tubulin binding cofactor C
PF07992.14	20	11.904761	0.000356	Pyr_redox_2	Pyridine nucleotide-disulphide oxidoreductase
PF07993.12	3	3	8.9e-05	NAD_binding_4	Male sterility protein
PF07994.12	1	1	2.9e-05	NAD_binding_5	Myo-inositol-1-phosphate synthase
PF07995.11	1	0.825301	2.4e-05	GSDH	Glucose / Sorbosone dehydrogenase
PF08005.12	5	3.576158	0.000107	PHR	PHR domain
PF08007.12	2	1.100313	3.2e-05	Cupin_4	Cupin superfamily protein
PF08016.12	23	11.307511	0.000338	PKD_channel	Polycystin cation channel
PF08017.11	17	9.208651	0.000275	Fibrinogen_BP	Fibrinogen binding protein
PF08022.12	8	7.211009	0.000216	FAD_binding_8	FAD-binding domain
PF08024.11	10	3.833333	0.000114	Antimicrobial_4	Ant antimicrobial peptide
PF08030.12	12	8.480769	0.000254	NAD_binding_6	Ferric reductase NAD binding domain
PF08032.12	12	3.486842	0.000104	SpoU_sub_bind	RNA 2'-O ribose methyltransferase substrate binding
PF08033.12	2	2	5.9e-05	Sec23_BS	Sec23/Sec24 beta-sandwich domain
PF08034.11	5	1.999999	5.9e-05	TES	Trematode eggshell synthesis protein
PF08055.11	51	28.166666	0.000843	Trp_leader1	Tryptophan leader peptide
PF08059.13	3	2.328947	6.9e-05	SEP	SEP domain
PF08066.12	1	0.97826	2.9e-05	PMC2NT	PMC2NT (NUC016) domain
PF08068.12	2	1.413793	4.2e-05	DKCLD	DKCLD (NUC011) domain
PF08069.12	2	1.033333	3e-05	Ribosomal_S13_N	Ribosomal S13/S15 N-terminal domain
PF08070.11	4	2.75	8.2e-05	DTHCT	DTHCT (NUC029) region
PF08071.12	1	1	2.9e-05	RS4NT	RS4NT (NUC023) domain
PF08073.12	1	0.981481	2.9e-05	CHDNT	CHDNT (NUC034) domain
PF08074.11	3	1.450292	4.3e-05	CHDCT2	CHDCT2 (NUC038) domain
PF08075.11	2	1.192307	3.5e-05	NOPS	NOPS (NUC059) domain
PF08079.12	1	1	2.9e-05	Ribosomal_L30_N	Ribosomal L30 N-terminal domain
PF08082.11	1	0.980263	2.9e-05	PRO8NT	PRO8NT (NUC069), PrP8 N-terminal domain
PF08083.11	2	1.137592	3.4e-05	PROCN	PROCN (NUC071) domain
PF08084.11	2	0.772357	2.3e-05	PROCT	PROCT (NUC072) domain
PF08116.11	43	16.290322	0.000488	Toxin_29	PhTx neurotoxin family
PF08127.13	2	2	5.9e-05	Propeptide_C1	Peptidase family C1 propeptide
PF08142.12	14	3.44186	0.000103	AARP2CN	AARP2CN (NUC121) domain
PF08144.11	6	2.342657	7e-05	CPL	CPL (NUC119) domain
PF08145.12	1	1	2.9e-05	BOP1NT	BOP1NT (NUC169) domain
PF08146.12	1	0.575949	1.7e-05	BP28CT	BP28CT (NUC211) domain
PF08147.12	1	0.984615	2.9e-05	DBP10CT	DBP10CT (NUC160) domain
PF08148.12	1	0.506097	1.5e-05	DSHCT	DSHCT (NUC185) domain
PF08149.11	3	1.531645	4.5e-05	BING4CT	BING4CT (NUC141) domain
PF08152.12	1	0.729166	2.1e-05	GUCT	GUCT (NUC152) domain
PF08153.12	2	1.146153	3.4e-05	NGP1NT	NGP1NT (NUC091) domain
PF08154.12	2	2	5.9e-05	NLE	NLE (NUC135) domain
PF08155.11	1	1	2.9e-05	NOGCT	NOGCT (NUC087) domain
PF08156.13	2	1.661538	4.9e-05	NOP5NT	NOP5NT (NUC127) domain
PF08158.12	1	1	2.9e-05	NUC130_3NT	NUC130/3NT domain
PF08159.12	1	0.931034	2.7e-05	NUC153	NUC153 domain
PF08164.12	1	1	2.9e-05	TRAUB	Apoptosis-antagonizing transcription factor, C-terminal
PF08166.12	2	1.508196	4.5e-05	NUC202	NUC202 domain
PF08167.12	7	3.335106	9.9e-05	RIX1	rRNA processing/ribosome biogenesis
PF08170.12	1	1	2.9e-05	POPLD	POPLD (NUC188) domain
PF08174.11	4	2.297872	6.8e-05	Anillin	Cell division protein anillin
PF08190.12	5	2.698795	8e-05	PIH1	PIH1 N-terminal domain
PF08204.11	1	0.207692	6e-06	V-set_CD47	CD47 immunoglobulin-like domain
PF08205.12	11	4.348314	0.00013	C2-set_2	CD80-like C2-set immunoglobulin domain
PF08208.11	3	1.239024	3.7e-05	RNA_polI_A34	DNA-directed RNA polymerase I subunit RPA34.5
PF08211.12	4	1.293233	3.8e-05	dCMP_cyt_deam_2	Cytidine and deoxycytidylate deaminase zinc-binding region
PF08214.11	3	1.332386	3.9e-05	HAT_KAT11	Histone acetylation protein
PF08216.11	1	0.980769	2.9e-05	CTNNBL	Catenin-beta-like, Arm-motif containing nuclear
PF08217.11	2	0.617405	1.8e-05	DUF1712	Fungal domain of unknown function (DUF1712)
PF08231.12	2	1.081761	3.2e-05	SYF2	SYF2 splicing factor
PF08234.12	4	1.712328	5.1e-05	Spindle_Spc25	Chromosome segregation protein Spc25
PF08235.13	2	1.79646	5.3e-05	LNS2	LNS2 (Lipin/Ned1/Smp2)
PF08238.12	39	30.552631	0.000915	Sel1	Sel1 repeat
PF08240.12	12	5.889908	0.000176	ADH_N	Alcohol dehydrogenase GroES-like domain
PF08241.12	15	10.479166	0.000313	Methyltransf_11	Methyltransferase domain
PF08242.12	6	2.727272	8.1e-05	Methyltransf_12	Methyltransferase domain
PF08243.11	4	1.279279	3.8e-05	SPT2	SPT2 chromatin protein
PF08246.12	7	6.948275	0.000208	Inhibitor_I29	Cathepsin propeptide inhibitor domain (I29)
PF08264.13	8	5.368421	0.00016	Anticodon_1	Anticodon-binding domain of tRNA
PF08265.11	1	1	2.9e-05	YL1_C	YL1 nuclear protein C-terminal domain
PF08266.12	3	2.301204	6.8e-05	Cadherin_2	Cadherin-like
PF08271.12	2	1.906976	5.7e-05	TF_Zn_Ribbon	TFIIB zinc-binding
PF08276.11	1	0.820895	2.4e-05	PAN_2	PAN-like domain
PF08277.12	14	5.605633	0.000167	PAN_3	PAN-like domain
PF08280.11	4	3.383333	0.000101	HTH_Mga	M protein trans-acting positive regulator (MGA) HTH domain
PF08282.12	6	1.270588	3.8e-05	Hydrolase_3	haloacid dehalogenase-like hydrolase
PF08286.11	2	1.104761	3.3e-05	Spc24	Spc24 subunit of Ndc80
PF08288.12	2	1.477777	4.4e-05	PIGA	PIGA (GPI anchor biosynthesis)
PF08292.12	1	1	2.9e-05	RNA_pol_Rbc25	RNA polymerase III subunit Rpc25
PF08293.11	1	1	2.9e-05	MRP-S33	Mitochondrial ribosomal subunit S27
PF08294.11	1	1	2.9e-05	TIM21	TIM21
PF08295.12	1	1	2.9e-05	Sin3_corepress	Sin3 family co-repressor
PF08312.12	2	1.068181	3.2e-05	cwf21	cwf21 domain
PF08314.11	3	0.773333	2.3e-05	Sec39	Secretory pathway protein Sec39
PF08315.12	1	1	2.9e-05	cwf18	cwf18 pre-mRNA splicing factor
PF08318.12	1	0.997014	2.9e-05	COG4	COG4 transport protein
PF08320.12	1	0.985781	2.9e-05	PIG-X	PIG-X / PBN1
PF08321.12	2	1.202127	3.6e-05	PPP5	PPP5 TPR repeat region
PF08324.11	1	0.992779	2.9e-05	PUL	PUL domain
PF08326.12	1	0.545702	1.6e-05	ACC_central	Acetyl-CoA carboxylase, central region
PF08327.11	1	0.928	2.7e-05	AHSA1	Activator of Hsp90 ATPase homolog 1-like protein
PF08329.10	3	0.721804	2.1e-05	ChitinaseA_N	Chitinase A, N-terminal domain
PF08336.11	2	1.192592	3.5e-05	P4Ha_N	Prolyl 4-Hydroxylase alpha-subunit, N-terminal region
PF08337.12	1	0.994594	2.9e-05	Plexin_cytopl	Plexin cytoplasmic RasGAP domain
PF08338.11	1	0.978723	2.9e-05	DUF1731	Domain of unknown function (DUF1731)
PF08344.11	5	4.79365	0.000143	TRP_2	Transient receptor ion channel II
PF08348.11	11	2.947826	8.8e-05	PAS_6	YheO-like PAS domain
PF08351.11	1	1	2.9e-05	DUF1726	Domain of unknown function (DUF1726)
PF08355.12	1	0.986666	2.9e-05	EF_assoc_1	EF hand associated
PF08356.12	1	0.988505	2.9e-05	EF_assoc_2	EF hand associated
PF08357.11	2	1.913333	5.7e-05	SEFIR	SEFIR domain
PF08366.13	2	1.721153	5.1e-05	LLGL	LLGL2
PF08367.11	1	1	2.9e-05	M16C_assoc	Peptidase M16C associated
PF08368.12	9	5.808988	0.000174	FAST_2	FAST kinase-like protein, subdomain 2
PF08372.10	2	1.025641	3e-05	PRT_C	Plant phosphoribosyltransferase C-terminal
PF08373.10	3	2.655172	7.9e-05	RAP	RAP domain
PF08374.11	2	0.875576	2.6e-05	Protocadherin	Protocadherin
PF08375.11	2	1.134328	3.3e-05	Rpn3_C	Proteasome regulatory subunit C-terminal
PF08376.10	8	5.056521	0.000151	NIT	Nitrate and nitrite sensing
PF08385.12	17	6.763345	0.000202	DHC_N1	Dynein heavy chain, N-terminal region 1
PF08389.12	20	7	0.000209	Xpo1	Exportin 1-like protein
PF08393.13	17	7.622166	0.000228	DHC_N2	Dynein heavy chain, N-terminal region 2
PF08397.11	2	1.374429	4.1e-05	IMD	IRSp53/MIM homology domain
PF08399.11	7	2.398373	7.1e-05	VWA_N	VWA N-terminal
PF08403.10	1	0.685714	2e-05	AA_permease_N	Amino acid permease N-terminal
PF08409.11	5	3.613333	0.000108	DUF1736	Domain of unknown function (DUF1736)
PF08416.13	1	0.908396	2.7e-05	PTB	Phosphotyrosine-binding domain
PF08418.10	1	0.959349	2.8e-05	Pol_alpha_B_N	DNA polymerase alpha subunit B N-terminal
PF08423.11	4	1.898039	5.6e-05	Rad51	Rad51
PF08424.10	8	2.534161	7.5e-05	NRDE-2	NRDE-2, necessary for RNA interference
PF08427.10	3	1.248927	3.7e-05	DUF1741	Domain of unknown function (DUF1741)
PF08429.11	3	1.566371	4.6e-05	PLU-1	PLU-1-like protein
PF08430.12	4	3.132352	9.3e-05	Forkhead_N	Forkhead N-terminal region
PF08433.10	3	1.672794	5e-05	KTI12	Chromatin associated protein KTI12
PF08434.11	15	10.406015	0.000311	CLCA	Calcium-activated chloride channel N terminal
PF08441.12	2	1.869379	5.6e-05	Integrin_alpha2	Integrin alpha
PF08442.10	2	1.985148	5.9e-05	ATP-grasp_2	ATP-grasp domain
PF08447.12	150	52.168539	0.001563	PAS_3	PAS fold
PF08449.11	4	3.745033	0.000112	UAA	UAA transporter family
PF08450.12	65	23.337398	0.000699	SGL	SMP-30/Gluconolactonase/LRE-like region
PF08451.11	2	1.48421	4.4e-05	A_deaminase_N	Adenosine/AMP deaminase N-terminal
PF08454.11	11	5.960396	0.000178	RIH_assoc	RyR and IP3R Homology associated
PF08473.11	8	2.221198	6.6e-05	VGCC_alpha2	Neuronal voltage-dependent calcium channel alpha 2acd
PF08477.13	16	9.25	0.000277	Roc	Ras of Complex, Roc, domain of DAPkinase
PF08487.10	2	1.198198	3.5e-05	VIT	Vault protein inter-alpha-trypsin domain
PF08490.12	1	0.997506	2.9e-05	DUF1744	Domain of unknown function (DUF1744)
PF08491.10	1	0.811594	2.4e-05	SE	Squalene epoxidase
PF08498.10	1	0.939393	2.8e-05	Sterol_MT_C	Sterol methyltransferase C-terminal
PF08506.10	1	1	2.9e-05	Cse1	Cse1
PF08510.12	1	0.991735	2.9e-05	PIG-P	PIG-P
PF08511.11	2	1.324675	3.9e-05	COQ9	COQ9
PF08512.12	1	0.88764	2.6e-05	Rtt106	Histone chaperone Rttp106-like
PF08513.11	5	3.629629	0.000108	LisH	LisH
PF08514.11	3	1.415929	4.2e-05	STAG	STAG domain
PF08515.12	4	3.25	9.7e-05	TGF_beta_GS	Transforming growth factor beta type I GS-motif
PF08516.12	4	2.603448	7.8e-05	ADAM_CR	ADAM cysteine-rich
PF08517.12	1	0.732758	2.1e-05	AXH	Ataxin-1 and HBP1 module (AXH)
PF08518.11	2	2	5.9e-05	GIT_SHD	Spa2 homology domain (SHD) of GIT
PF08519.12	1	1	2.9e-05	RFC1	Replication factor RFC1 C terminal domain
PF08523.10	2	0.986111	2.9e-05	MBF1	Multiprotein bridging factor 1
PF08524.11	1	0.966216	2.8e-05	rRNA_processing	rRNA processing
PF08534.10	1	0.92517	2.7e-05	Redoxin	Redoxin
PF08540.10	1	0.985714	2.9e-05	HMG_CoA_synt_C	Hydroxymethylglutaryl-coenzyme A synthase C terminal
PF08542.11	5	3.215909	9.6e-05	Rep_fac_C	Replication factor C C-terminal domain
PF08543.12	2	1.105691	3.3e-05	Phos_pyr_kin	Phosphomethylpyrimidine kinase
PF08544.13	5	2.752941	8.2e-05	GHMP_kinases_C	GHMP kinases C terminal
PF08547.12	2	0.6875	2e-05	CIA30	Complex I intermediate-associated protein 30 (CIA30)
PF08551.10	2	1.181818	3.5e-05	DUF1751	Eukaryotic integral membrane protein (DUF1751)
PF08561.10	1	0.491666	1.4e-05	Ribosomal_L37	Mitochondrial ribosomal protein L37
PF08563.11	2	1.2	3.5e-05	P53_TAD	P53 transactivation motif
PF08564.10	2	0.929999	2.7e-05	CDC37_C	Cdc37 C terminal domain
PF08565.11	2	1.508474	4.5e-05	CDC37_M	Cdc37 Hsp90 binding domain
PF08567.11	79	29.632183	0.000887	PH_TFIIH	TFIIH p62 subunit, N-terminal domain
PF08568.10	1	0.883096	2.6e-05	Kinetochor_Ybp2	Uncharacterised protein family, YAP/Alf4/glomulin
PF08569.11	1	0.996941	2.9e-05	Mo25	Mo25-like
PF08571.10	1	1	2.9e-05	Yos1	Yos1-like
PF08579.11	39	10.369747	0.00031	RPM2	Mitochondrial ribonuclease P subunit (RPM2)
PF08583.10	1	0.985507	2.9e-05	Cmc1	Cytochrome c oxidase biogenesis protein Cmc1 like
PF08584.11	1	0.989473	2.9e-05	Ribonuc_P_40	Ribonuclease P 40kDa (Rpp40) subunit
PF08585.12	6	2.110599	6.3e-05	RMI1_N	RecQ mediated genome instability protein
PF08590.10	2	1.21875	3.6e-05	DUF1771	Domain of unknown function (DUF1771)
PF08596.10	2	0.402035	1.2e-05	Lgl_C	Lethal giant larvae(Lgl) like, C-terminal
PF08597.10	1	0.995867	2.9e-05	eIF3_subunit	Translation initiation factor eIF3 subunit
PF08598.11	4	1.582568	4.7e-05	Sds3	Sds3-like
PF08600.10	2	0.510869	1.5e-05	Rsm1	Rsm1-like
PF08604.10	7	1.282907	3.8e-05	Nup153	Nucleoporin Nup153-like
PF08608.12	1	0.984126	2.9e-05	Wyosine_form	Wyosine base formation
PF08610.10	1	0.993827	2.9e-05	Pex16	Peroxisomal membrane protein (Pex16)
PF08612.11	1	1	2.9e-05	Med20	TATA-binding related factor (TRF) of subunit 20 of Mediator complex
PF08613.11	1	0.857142	2.5e-05	Cyclin	Cyclin
PF08614.11	27	15.76	0.000472	ATG16	Autophagy protein 16 (ATG16)
PF08616.10	1	0.947368	2.8e-05	SPA	Stabilization of polarity axis
PF08625.11	1	1	2.9e-05	Utp13	Utp13 specific WD40 associated domain
PF08626.11	4	0.349918	1e-05	TRAPPC9-Trs120	Transport protein Trs120 or TRAPPC9, TRAPP II complex subunit
PF08627.10	1	0.658682	1.9e-05	CRT-like	CRT-like, chloroquine-resistance transporter-like
PF08628.12	7	4.651785	0.000139	Nexin_C	Sorting nexin C terminal
PF08638.11	1	0.994764	2.9e-05	Med14	Mediator complex subunit MED14
PF08644.11	2	1.18543	3.5e-05	SPT16	FACT complex subunit (SPT16/CDC68)
PF08645.11	1	1	2.9e-05	PNK3P	Polynucleotide kinase 3 phosphatase
PF08646.10	4	1.657534	4.9e-05	Rep_fac-A_C	Replication factor-A C terminal domain
PF08648.12	1	0.982142	2.9e-05	SNRNP27	U4/U6.U5 small nuclear ribonucleoproteins
PF08652.11	2	1.455882	4.3e-05	RAI1	RAI1 like PD-(D/E)XK nuclease
PF08658.10	1	0.430939	1.2e-05	Rad54_N	Rad54 N terminal
PF08659.10	11	7.183333	0.000215	KR	KR domain
PF08660.11	1	0.994285	2.9e-05	Alg14	Oligosaccharide biosynthesis protein Alg14 like
PF08662.11	40	17.850515	0.000534	eIF2A	Eukaryotic translation initiation factor eIF2A
PF08669.11	4	3.85	0.000115	GCV_T_C	Glycine cleavage T-protein C-terminal barrel domain
PF08675.11	1	0.974683	2.9e-05	RNA_bind	RNA binding domain
PF08676.11	2	1.836734	5.5e-05	MutL_C	MutL C terminal dimerisation domain
PF08683.11	1	1	2.9e-05	CAMSAP_CKK	Microtubule-binding calmodulin-regulated spectrin-associated
PF08685.11	2	1.109999	3.3e-05	GON	GON domain
PF08686.11	7	5.354838	0.00016	PLAC	PLAC (protease and lacunin) domain
PF08694.11	1	0.993548	2.9e-05	UFC1	Ubiquitin-fold modifier-conjugating enzyme 1
PF08695.10	1	0.905982	2.7e-05	Coa1	Cytochrome oxidase complex assembly protein 1
PF08698.11	4	1.791666	5.3e-05	Fcf2	Fcf2 pre-rRNA processing
PF08699.10	2	1.942307	5.8e-05	ArgoL1	Argonaute linker 1 domain
PF08700.11	1	0.954022	2.8e-05	Vps51	Vps51/Vps67
PF08701.11	3	0.921052	2.7e-05	GN3L_Grn1	GNL3L/Grn1 putative GTPase
PF08703.10	1	0.823863	2.4e-05	PLC-beta_C	PLC-beta C terminal
PF08704.10	3	1.765182	5.2e-05	GCD14	tRNA methyltransferase complex GCD14 subunit
PF08709.11	2	0.97183	2.9e-05	Ins145_P3_rec	Inositol 1,4,5-trisphosphate/ryanodine receptor
PF08711.11	5	3.490566	0.000104	Med26	TFIIS helical bundle-like domain
PF08712.11	1	1	2.9e-05	Nfu_N	Scaffold protein Nfu/NifU N terminal
PF08713.11	2	1.953051	5.8e-05	DNA_alkylation	DNA alkylation repair enzyme
PF08718.11	3	1.617449	4.8e-05	GLTP	Glycolipid transfer protein (GLTP)
PF08719.11	2	1.552795	4.6e-05	DUF1768	Domain of unknown function (DUF1768)
PF08725.11	1	0.577777	1.7e-05	Integrin_b_cyt	Integrin beta cytoplasmic domain
PF08726.10	3	2.420289	7.2e-05	EFhand_Ca_insen	Ca2+ insensitive EF hand
PF08729.10	1	0.961538	2.8e-05	HUN	HPC2 and ubinuclein domain
PF08736.11	2	1.90909	5.7e-05	FA	FERM adjacent (FA)
PF08737.10	3	0.510791	1.5e-05	Rgp1	Rgp1
PF08740.11	1	0.994652	2.9e-05	BCS1_N	BCS1 N terminal
PF08742.11	27	13.637681	0.000408	C8	C8 domain
PF08743.10	1	0.98901	2.9e-05	Nse4_C	Nse4 C-terminal
PF08746.11	1	0.976744	2.9e-05	zf-RING-like	RING-like domain
PF08752.10	1	0.986842	2.9e-05	COP-gamma_platf	Coatomer gamma subunit appendage platform subdomain
PF08755.11	4	2.979591	8.9e-05	YccV-like	Hemimethylated DNA-binding protein YccV like
PF08758.11	2	0.322222	9e-06	Cadherin_pro	Cadherin prodomain like
PF08763.11	2	1.987179	5.9e-05	Ca_chan_IQ	Voltage gated calcium channel IQ domain
PF08766.11	2	1.944444	5.8e-05	DEK_C	DEK C terminal domain
PF08767.11	2	1.149532	3.4e-05	CRM1_C	CRM1 C terminal
PF08768.11	1	0.993288	2.9e-05	DUF1794	Domain of unknown function (DUF1794)
PF08772.11	1	1	2.9e-05	NOB1_Zn_bind	Nin one binding (NOB1) Zn-ribbon like
PF08773.11	1	1	2.9e-05	CathepsinC_exc	Cathepsin C exclusion domain
PF08774.11	1	0.787037	2.3e-05	VRR_NUC	VRR-NUC domain
PF08776.11	1	1	2.9e-05	VASP_tetra	VASP tetramerisation domain
PF08777.11	21	11.352941	0.00034	RRM_3	RNA binding motif
PF08778.10	24	6.243243	0.000187	HIF-1a_CTAD	HIF-1 alpha C terminal transactivation domain
PF08781.10	1	0.985507	2.9e-05	DP	Transcription factor DP
PF08782.10	3	2.319148	6.9e-05	c-SKI_SMAD_bind	c-SKI Smad4 binding domain
PF08783.11	20	7.567567	0.000226	DWNN	DWNN domain
PF08784.11	1	0.788461	2.3e-05	RPA_C	Replication protein A C terminal
PF08785.11	2	1.033333	3e-05	Ku_PK_bind	Ku C terminal domain like
PF08788.11	1	0.776119	2.3e-05	NHR2	NHR2 domain like
PF08790.11	3	2.071428	6.2e-05	zf-LYAR	LYAR-type C2HC zinc finger
PF08799.11	4	2.620689	7.8e-05	PRP4	pre-mRNA processing factor 4 (PRP4) like
PF08801.11	4	1.177419	3.5e-05	Nucleoporin_N	Nup133 N terminal like
PF08807.10	1	0.351851	1e-05	DUF1798	Bacterial domain of unknown function (DUF1798)
PF08824.10	1	0.987261	2.9e-05	Serine_rich	Serine rich protein interaction domain
PF08825.10	1	0.975609	2.9e-05	E2_bind	E2 binding domain
PF08833.10	3	1.386363	4.1e-05	Axin_b-cat_bind	Axin beta-catenin binding domain
PF08839.11	3	1.462857	4.3e-05	CDT1	DNA replication factor CDT1 like
PF08876.11	10	2.47619	7.4e-05	DUF1836	Domain of unknown function (DUF1836)
PF08880.11	2	1.228571	3.6e-05	QLQ	QLQ
PF08910.10	1	0.980582	2.9e-05	Aida_N	Aida N-terminus
PF08912.11	11	6.768115	0.000202	Rho_Binding	Rho Binding
PF08914.11	1	0.923076	2.7e-05	Myb_DNA-bind_2	Rap1 Myb domain
PF08916.11	1	0.947368	2.8e-05	Phe_ZIP	Phenylalanine zipper
PF08919.10	1	0.990909	2.9e-05	F_actin_bind	F-actin binding
PF08920.10	4	1.661016	4.9e-05	SF3b1	Splicing factor 3B subunit 1
PF08923.10	1	0.731092	2.1e-05	MAPKK1_Int	Mitogen-activated protein kinase kinase 1 interacting
PF08925.11	5	3.084805	9.2e-05	DUF1907	Domain of Unknown Function (DUF1907)
PF08926.11	3	1.214035	3.6e-05	DUF1908	Domain of unknown function (DUF1908)
PF08934.10	1	0.664473	1.9e-05	Rb_C	Rb C-terminal domain
PF08938.10	1	0.923076	2.7e-05	HBS1_N	HBS1 N-terminus
PF08941.10	1	1	2.9e-05	USP8_interact	USP8 interacting
PF08947.10	1	0.791666	2.3e-05	BPS	BPS (Between PH and SH2)
PF08952.11	1	0.965753	2.8e-05	DUF1866	Domain of unknown function (DUF1866)
PF08962.11	25	5.780487	0.000173	DUF1876	Domain of unknown function (DUF1876)
PF08969.11	1	0.973913	2.9e-05	USP8_dimer	USP8 dimerisation domain
PF08991.10	1	0.645161	1.9e-05	MTCP1	Mature-T-Cell Proliferation I type
PF08996.10	2	0.837837	2.5e-05	zf-DNA_Pol	DNA Polymerase alpha zinc finger
PF09004.10	1	0.833333	2.4e-05	DUF1891	Domain of unknown function (DUF1891)
PF09005.10	2	1.166666	3.4e-05	DUF1897	Domain of unknown function (DUF1897)
PF09011.10	7	3.479452	0.000104	HMG_box_2	HMG-box domain
PF09027.10	1	0.705882	2.1e-05	GTPase_binding	GTPase binding
PF09030.10	7	3.78899	0.000113	Creb_binding	Creb binding
PF09032.11	2	1.192307	3.5e-05	Siah-Interact_N	Siah interacting protein, N terminal
PF09033.10	1	0.445783	1.3e-05	DFF-C	DNA Fragmentation factor 45kDa, C terminal domain
PF09038.10	2	1.311475	3.9e-05	53-BP1_Tudor	Tumour suppressor p53-binding protein-1 Tudor
PF09045.10	1	0.948275	2.8e-05	L27_2	L27_2
PF09057.10	1	0.778761	2.3e-05	Smac_DIABLO	Second Mitochondria-derived Activator of Caspases
PF09066.10	5	2.339285	7e-05	B2-adapt-app_C	Beta2-adaptin appendage, C-terminal sub-domain
PF09068.11	2	1.983739	5.9e-05	EF-hand_2	EF hand
PF09069.11	2	2	5.9e-05	EF-hand_3	EF-hand
PF09070.11	1	0.973451	2.9e-05	PFU	PFU (PLAA family ubiquitin binding)
PF09072.10	1	1	2.9e-05	TMA7	Translation machinery associated TMA7
PF09073.10	2	0.8125	2.4e-05	BUD22	BUD22
PF09079.11	3	2.178571	6.5e-05	Cdc6_C	CDC6, C terminal winged helix domain
PF09088.11	2	0.827225	2.4e-05	MIF4G_like	MIF4G like
PF09090.11	1	1	2.9e-05	MIF4G_like_2	MIF4G like
PF09103.10	2	1.235772	3.7e-05	BRCA-2_OB1	BRCA2, oligonucleotide/oligosaccharide-binding, domain 1
