LTR	strand	LTR_type	insertion_time_my	CpGs_count	CpGoe	location	meth_meancallcov	meth_meanfreq	callCpGs_count	meth_cov	meth_depth	meth_binary	recent_insertion	feature_size	genome	insertion_time_qbins_my	flank4kb_meth_meanfreq	flank4kb_meth_cov	flank4kb_meth_depth	flank4kb_callCpGs_count	reps_CpG_density	reps_CpGoe
PE_Scaf5390:372310..376949	-	Gypsy	0.278036	317	1.03218	.	16.43661972	0.0203403088	284	0.19718309859154928	0.10315442321428571	0	0.5	4651	P. echinospica	(0.2, 0.4]	0.0426045689090625	0.41732040625	0.1069082625	32.21875	0.0652174	1.4055183333333334
PE_Scaf5390:517165..520958	?	Gypsy	1.304004	243	1.10439	.	24.37053571	0.01385838348	224	0.21875	0.06335261020408163	0	0.0	3804	P. echinospica	(1.1, 5.0]	0.0305826730759375	0.3477723125	0.087856728125	31.6875	0.04166665	0.70338
PE_Scaf5391:19742..24630	+	Gypsy	0.458793	285	0.996135	.	23.94852941	0.02197678125	272	0.3088235294117647	0.07116291071428572	0	0.5	4899	P. echinospica	(0.4, 0.7]	0.0299753447056875	0.3903276875	0.073903571875	41.5	0.0416667	0.6680091666666667
PE_Scaf5397:85783..90399	+	Gypsy	1.398871	346	1.22498	.	20.91049383	0.01032850586	324	0.13271604938271606	0.0778240906976744	0	0.0	4627	P. echinospica	(1.1, 5.0]	0.033498133725156254	0.407157284375	0.086789215625	35.09375	0.0714286	0.8707333333333334
PE_Scaf540:56498..61150	-	Gypsy	0.0	363	1.0769	.	11.515625	0.8569083438	128	0.890625	0.962142701754386	1	1.0	4663	P. echinospica	(0.0, 0.2]	0.5446704814009375	0.81495528125	0.59397015625	15.125	0.0555556	0.81473
PE_Scaf5405:13999..17503	-	Gypsy	0.0	218	1.03461	.	12.0	0.0109420469	145	0.10344827586206896	0.10577312000000001	0	1.0	3515	P. echinospica	(0.0, 0.2]	0.17032745129332144	0.37425225	0.28495785714285715	23.214285714285715	0.0443038	0.677725
PE_Scaf541:129310..132468	-	Gypsy	0.0	231	1.23442	.	10.74390244	0.0	82	0.0		0	1.0	3169	P. echinospica	(0.0, 0.2]	0.09519730250387097	0.46403303870967744	0.23796264516129031	25.451612903225808	0.0540541	0.9227466666666667
PE_Scaf5412:8059..11297	-	Gypsy	0.984186	184	0.960735	gene	17.45783133	0.01509415723	166	0.1746987951807229	0.0864010379310345	0	0.0	3249	P. echinospica	(0.7, 1.1]	0.01925289884636842	0.23892534210526314	0.08336027368421053	45.78947368421053	0.07840635	0.8141036666666667
PE_Scaf5430:173879..177676	+	Gypsy	0.554753	260	1.05113	.	11.89204545	0.00932580625	176	0.09090909090909091	0.10258386875	0	0.0	3808	P. echinospica	(0.4, 0.7]	0.45326318005875	0.63103575	0.494973146875	39.90625	0.0683453	0.96525
PE_Scaf5433:146571..150688	-	Gypsy	1.637102	260	1.06507	.	27.66	0.0231224728	250	0.292	0.0791865506849315	0	0.0	4128	P. echinospica	(1.1, 5.0]	0.12433793490159376	0.38729800625	0.193554796875	41.25	0.045138899999999996	0.6805841666666667
PE_Scaf5433:192111..195630	?	Gypsy	2.509955	187	0.894861	gene	18.32960894	0.8981358939	179	1.0	0.8981358938547486	1	0.0	3530	P. echinospica	(1.1, 5.0]	0.672922919915	0.84096221875	0.702910521875	20.84375	0.0348436	0.6059223333333333
PE_Scaf5453:65423..70099	-	Gypsy	0.23693	362	1.06681	.	25.14409222	0.01701998473	347	0.24495677233429394	0.06948158470588235	0	0.5	4687	P. echinospica	(0.2, 0.4]	0.044487310971875	0.46371728125	0.093444684375	28.21875	0.0555556	0.8042783333333333
PE_Scaf5462:9432..16233	-	Bel-Pao	1.78672	318	0.819741	.	13.67753623	0.01714560652	276	0.17391304347826086	0.09858723750000002	0	0.0	6812	P. echinospica	(1.1, 5.0]	0.01778433942209375	0.159449734375	0.114859353125	27.875	0.0769231	0.8197646666666666
PE_Scaf5463:77178..82018	+	Gypsy	0.0	169	0.657614	.	28.66060606	0.02784902545	165	0.34545454545454546	0.08061560000000001	0	1.0	4851	P. echinospica	(0.0, 0.2]	0.0242560892809375	0.29495575	0.08269236875	41.125	0.0368098	0.48253966666666664
PE_Scaf5474:42409..48755	+	Gypsy	0.358341	281	0.915902	.	19.98353909	0.03249183827	243	0.36213991769547327	0.08972178068181819	0	0.5	6359	P. echinospica	(0.2, 0.4]	0.10530012230468751	0.4779780625	0.158942496875	27.25	0.03177945	0.5308596666666666
PE_Scaf5474:90325..94819	+	Gypsy	1.081017	256	0.98422	.	23.87449393	0.8606564211	247	1.0	0.8606564210526315	1	0.0	4505	P. echinospica	(0.7, 1.1]	0.75313456905625	1.0	0.75313459375	15.3125	0.03819445	0.5980971666666667
PE_Scaf5483:181268..186051	-	Gypsy	0.0	258	0.86512	.	16.4	0.02461871733	225	0.28	0.08792399047619048	0	1.0	4792	P. echinospica	(0.0, 0.2]	0.04329956139784375	0.4225326875	0.099020165625	22.34375	0.0328947	0.57333
PE_Scaf5511:69283..74158	+	Gypsy	0.947801	204	0.784211	gene	19.95	0.85814923	200	1.0	0.85814923	1	0.0	4886	P. echinospica	(0.7, 1.1]	0.8173344806322581	1.0	0.8173345161290323	9.67741935483871	0.05182925	0.6587023333333334
PE_Scaf5512:8146..18409	+	Gypsy	0.300876	657	1.01897	.	17.04597701	0.01906588529	435	0.2045977011494253	0.09318719213483147	0	0.5	10272	P. echinospica	(0.2, 0.4]	0.019117939401130435	0.2643467652173913	0.07679160434782609	38.43478260869565	0.0791974	0.81209
PE_Scaf5526:105686..110694	-	Gypsy	0.512832	347	1.08893	.	19.67889908	0.0244158419	327	0.25076452599388377	0.09736561341463415	0	0.0	5019	P. echinospica	(0.4, 0.7]	0.03132678310040625	0.3529279375	0.095702484375	37.75	0.06401309999999999	1.59712
PE_Scaf5543:113998..117209	?	Gypsy	2.90689	154	0.875553	.	24.84615385	0.02740684545	143	0.3146853146853147	0.08709286444444445	0	0.0	3222	P. echinospica	(1.1, 5.0]	0.02957834295875	0.40828421875	0.07231950625	33.125	0.08223685	0.8496185
PE_Scaf5543:526524..527899	?	Gypsy	0.774442	104	1.44	.	24.08333333	0.02586255312	96	0.25	0.10345021250000001	0	0.0	1386	P. echinospica	(0.7, 1.1]	0.0459324849813125	0.48462175	0.09229997499999999	23.0625	0.0533333	0.9994633333333334
PE_Scaf5545:138419..144357	-	Bel-Pao	0.212104	300	0.961798	gene	26.47457627	0.8743929085	295	1.0	0.8743929084745764	1	0.5	5949	P. echinospica	(0.0, 0.2]	0.6854932636471875	0.85818178125	0.7304491	25.5625	0.0635359	1.0392541666666666
PE_Scaf5550:36760..40853	+	Gypsy	0.510566	355	1.29832	.	16.88217523	0.01562033323	331	0.1540785498489426	0.10137902549019606	0	0.0	4104	P. echinospica	(0.4, 0.7]	0.024662265699843748	0.27830466875	0.091222696875	45.34375	0.0794702	0.98701
PE_Scaf5582:54763..59457	+	Gypsy	1.470189	233	1.02581	.	12.40677966	0.02416562881	118	0.19491525423728814	0.12398018260869564	0	0.0	4705	P. echinospica	(1.1, 5.0]	0.02477600152092593	0.3249491	0.08324705555555555	34.48148148148148	0.02789495	0.5887723333333333
PE_Scaf5590:200152..204551	-	Gypsy	0.644631	274	0.982667	.	24.34210526	0.02347211241	266	0.3082706766917293	0.07614124268292682	0	0.0	4410	P. echinospica	(0.4, 0.7]	0.0479000525603125	0.47517271875	0.1004118375	24.21875	0.0722222	0.935152
PE_Scaf5597:112562..117172	-	Gypsy	1.217963	296	1.07554	.	26.04	0.01557998182	275	0.18545454545454546	0.08400970588235296	0	0.0	4621	P. echinospica	(1.1, 5.0]	0.03229759169934375	0.41377265625	0.0768060875	33.9375	0.046875	0.80177
PE_Scaf5613:34584..39356	+	Gypsy	0.220621	263	0.9688	.	22.85887097	0.01351325927	248	0.1975806451612903	0.0683936387755102	0	0.5	4783	P. echinospica	(0.2, 0.4]	0.029885559565	0.393887375	0.074841453125	24.59375	0.0287356	0.5846758333333334
PE_Scaf5620:186349..190104	-	Gypsy	1.735638	251	1.016	.	21.7892562	0.01368542479	242	0.17355371900826447	0.0788541142857143	0	0.0	3764	P. echinospica	(1.1, 5.0]	0.02260417757696875	0.22766528125	0.098893153125	52.9375	0.0441176	0.6570010000000001
PE_Scaf5632:206200..210697	-	Gypsy	0.562868	368	1.27013	.	28.42028986	0.01101514406	345	0.18840579710144928	0.05846499538461539	0	0.0	4508	P. echinospica	(0.4, 0.7]	0.0323796187490625	0.3551990625	0.093939740625	28.84375	0.06553400000000001	1.3888333333333334
PE_Scaf5633:154523..159486	-	Gypsy	0.191989	246	0.888535	.	16.47321429	0.02406323929	224	0.22321428571428573	0.10780331199999998	0	0.5	4974	P. echinospica	(0.0, 0.2]	0.0278082893671875	0.3600573125	0.077571453125	32.875	0.0475	0.7270833333333334
PE_Scaf5633:251992..256081	+	Gypsy	0.607307	228	1.04329	.	22.70776256	0.02749759087	219	0.3333333333333333	0.08249277260273974	0	0.0	4100	P. echinospica	(0.4, 0.7]	0.01899980288996875	0.20739675625	0.0904514875	77.625	0.0433071	0.7181166666666666
PE_Scaf5633:274978..279913	-	Gypsy	0.627118	272	1.02015	.	24.76447876	0.01512672239	259	0.18146718146718147	0.08335789574468086	0	0.0	4946	P. echinospica	(0.4, 0.7]	0.0235566714634375	0.33738425	0.070591190625	37.5625	0.0564388	0.7443083333333332
PE_Scaf5633:289264..293593	-	Gypsy	0.510565	295	1.08559	.	21.75	0.02255189964	280	0.24285714285714285	0.09286076323529412	0	0.0	4340	P. echinospica	(0.4, 0.7]	0.047353937405	0.56954815625	0.08165874375	29.3125	0.0723602	0.9433583333333333
PE_Scaf5638:38924..43877	+	Gypsy	0.630545	273	1.0108	.	24.92941176	0.3322372745	255	0.6	0.5537287908496732	0	0.0	4964	P. echinospica	(0.4, 0.7]	0.331910580448375	0.5916023125	0.3798823375	32.21875	0.05320735	0.7258399999999999
PE_Scaf5638:162979..168016	+	Gypsy	1.19711	171	0.642065	.	30.46107784	0.04104370898	167	0.5389221556886228	0.07615888222222222	0	0.0	5048	P. echinospica	(1.1, 5.0]	0.026054003773125	0.34746596875	0.0762177875	28.75	0.0368098	0.5056225
PE_Scaf5638:307421..311202	+	Gypsy	2.809279	192	0.886478	gene	25.32432432	0.01759593351	185	0.22162162162162163	0.07939628536585366	0	0.0	3791	P. echinospica	(1.1, 5.0]	0.0288528808821875	0.4057381875	0.06732980625	33.34375	0.00367647	0.334416
PE_Scaf5640:27865..33856	-	Bel-Pao	0.212104	322	1.00787	.	10.94736842	0.03237643158	19	0.2631578947368421	0.12303044	0	0.5	6002	P. echinospica	(0.0, 0.2]	0.1491830692518621	0.5170894482758621	0.19756127931034484	13.620689655172415	0.0662983	1.0857516666666667
PE_Scaf5640:37340..43329	+	Bel-Pao	0.213281	320	1.00346	.	11.16107383	0.0128376094	149	0.12080536912751678	0.10626687777777777	0	0.5	6000	P. echinospica	(0.0, 0.2]	0.32135042681103126	0.64553764375	0.3621729875	13.90625	0.0664825	1.0944966666666667
PE_Scaf5640:85414..94023	?	Penelope	1.977381	155	0.452338	gene	22.01948052	0.8218439351	154	1.0	0.8218439350649351	1	0.0	8618	P. echinospica	(1.1, 5.0]	0.7622528353781249	1.0	0.7622529375	13.8125	0.017119435	0.24941333333333335
PE_Scaf5645:12589..16797	+	Gypsy	0.0	338	1.21994	.	15.28378378	0.01458565709	296	0.16554054054054054	0.08810927551020409	0	1.0	4219	P. echinospica	(0.0, 0.2]	0.028580476231875	0.2611296875	0.1080546375	19.75	0.0429448	0.7657116666666667
PE_Scaf5651:41694..46962	+	Gypsy	0.412096	385	1.06529	gene	20.94751381	0.01522507514	362	0.16022099447513813	0.09502546896551725	0	0.5	5277	P. echinospica	(0.2, 0.4]	0.144388719391875	0.70767090625	0.16330547812500001	22.65625	0.06939505	0.7601533333333333
PE_Scaf5651:139591..145572	+	Bel-Pao	0.425782	322	1.00681	gene	22.26837061	0.02246973546	313	0.28115015974440893	0.07992076363636363	0	0.5	5992	P. echinospica	(0.2, 0.4]	0.0292622434140625	0.383371125	0.080916496875	36.4375	0.0662983	1.08579
PE_Scaf5654:38753..44749	+	Bel-Pao	0.857943	304	0.962717	.	27.23310811	0.9147205203	296	1.0	0.9147205202702703	1	0.0	6007	P. echinospica	(0.7, 1.1]	0.85973497090625	1.0	0.859734875	14.3125	0.0497238	0.9254838333333334
PE_Scaf5664:30615..34957	+	Gypsy	0.21328	261	0.963801	.	25.29880478	0.7730326574	251	1.0	0.7730326573705179	1	0.5	4353	P. echinospica	(0.0, 0.2]	0.625704640128125	0.9922311875000001	0.63097475	19.3125	0.0638889	1.9156751666666667
PE_Scaf5667:28538..33209	+	Gypsy	0.0	288	1.06432	.	18.47761194	0.01756981903	268	0.1865671641791045	0.09417423000000001	0	1.0	4682	P. echinospica	(0.0, 0.2]	0.026410778105	0.35356546875	0.077803475	39.0625	0.0546875	0.821345
PE_Scaf5680:36917..44632	+	Gypsy	1.10253	555	1.11437	.	20.53696498	0.01335916712	514	0.16926070038910507	0.07892657356321837	0	0.0	7724	P. echinospica	(1.1, 5.0]	0.0315226937979375	0.34016764375	0.09867864062500001	36.28125	0.0604823	0.7224633333333333
PE_Scaf5680:456672..466048	?	LINE	1.02286	136	0.457788	.	19.50833333	0.72508506	120	0.9833333333333333	0.7373746372881356	1	0.0	9385	P. echinospica	(0.7, 1.1]	0.634556755234375	0.96235796875	0.64354	10.8125	0.024824350000000002	0.27750583333333334
PE_Scaf5680:456908..465808	?	LINE	1.05869	126	0.468933	.	19.63157895	0.7267832035	114	0.9912280701754386	0.7332149132743362	1	0.0	8909	P. echinospica	(0.7, 1.1]	0.647926842734375	0.976052625	0.65422396875	11.71875	0.02971695	0.30198533333333333
PE_Scaf5680:456956..465760	?	LINE	1.145407	123	0.467909	.	19.48214286	0.7225420821	112	0.9910714285714286	0.7290514702702702	1	0.0	8813	P. echinospica	(1.1, 5.0]	0.6545170252875	0.98016828125	0.65959659375	11.9375	0.029173699999999997	0.29854033333333335
PE_Scaf5680:587376..592022	-	Gypsy	1.212196	257	0.924566	.	24.19105691	0.5844217935	246	0.7764227642276422	0.7527107916230367	1	0.0	4657	P. echinospica	(1.1, 5.0]	0.32431235413028126	0.67399125	0.342367396875	23.65625	0.068323	0.7663468333333333
PE_Scaf5680:850023..856677	?	Gypsy	1.179277	319	1.02756	.	26.60576923	0.0205328641	312	0.28205128205128205	0.07279833636363636	0	0.0	6663	P. echinospica	(1.1, 5.0]	0.035705777210645155	0.4304072677419355	0.08888163548387097	30.548387096774192	0.06231105000000001	1.721425
PE_Scaf5681:92552..97834	+	Gypsy	0.421119	286	0.864668	.	19.26199262	0.01894360369	271	0.25092250922509224	0.07549583235294118	0	0.5	5293	P. echinospica	(0.2, 0.4]	0.05612940599875	0.380647815625	0.145108115625	32.875	0.0273224	0.5714631666666666
PE_Scaf5681:92562..97813	+	Gypsy	0.507197	286	0.865968	.	19.26199262	0.01894360369	271	0.25092250922509224	0.07549583235294118	0	0.0	5260	P. echinospica	(0.4, 0.7]	0.05500708645875	0.37898990625	0.143153325	32.96875	0.0328947	0.5938236666666666
PE_Scaf5690:66044..70422	+	Gypsy	0.96565	256	0.972535	.	15.49760766	0.01704596507	209	0.17703349282296652	0.09628666756756758	0	0.0	4389	P. echinospica	(0.7, 1.1]	0.034171422418838714	0.29561270322580646	0.11819225483870968	31.967741935483872	0.068323	0.7788718333333334
PE_Scaf5698:22089..26583	-	Gypsy	0.971747	343	1.13637	.	23.61128527	0.01611307022	319	0.219435736677116	0.07342956285714286	0	0.0	4505	P. echinospica	(0.7, 1.1]	0.043193325233125	0.420833875	0.105244096875	26.0	0.03125	0.6511411666666667
PE_Scaf571:115428..120931	-	Gypsy	0.395157	397	1.12297	gene	20.78142077	0.945385388	366	1.0	0.9453853879781422	1	0.5	5514	P. echinospica	(0.2, 0.4]	0.826753871728125	0.98761046875	0.8381230625	20.25	0.03350515	0.6535565
PE_Scaf5712:132462..136870	-	Gypsy	0.0	356	1.14918	.	22.44984802	0.01817089392	329	0.22188449848024316	0.08189348082191782	0	1.0	4417	P. echinospica	(0.0, 0.2]	0.02144420860340625	0.27093965	0.07889509375	43.875	0.03125	0.6558713333333334
PE_Scaf5712:356694..361024	-	Gypsy	2.374295	196	0.801968	.	20.11229947	0.04719933743	187	0.39572192513368987	0.11927400135135134	0	0.0	4341	P. echinospica	(1.1, 5.0]	0.4493544039944375	0.6391311875	0.4845322625	24.84375	0.0512077	0.5967336666666667
PE_Scaf5718:56090..61104	-	Gypsy	1.19711	167	0.641299	.	24.52727273	0.06238653394	165	0.4303030303030303	0.14498279014084506	0	0.0	5025	P. echinospica	(1.1, 5.0]	0.039817809677812496	0.40422459375	0.09474591875	31.15625	0.027607349999999996	0.41511000000000003
PE_Scaf5733:104627..109210	-	Gypsy	0.597866	294	1.06565	.	12.60591133	0.007703193103	203	0.054187192118226604	0.14215892727272728	0	0.0	4594	P. echinospica	(0.4, 0.7]	0.021223224891937502	0.199063753125	0.10610653125	32.875	0.050387600000000005	0.8297650000000001
PE_Scaf5737:100582..103536	+	Gypsy	0.930598	192	1.09121	.	17.24725275	0.02555598407	182	0.23076923076923078	0.11074259761904762	0	0.0	2965	P. echinospica	(0.7, 1.1]	0.0437964128353125	0.4232954375	0.10362979375	20.875	0.06547855	0.8024749999999999
PE_Scaf5745:265..2887	?	LINE	1.171578	41	0.449495	.	12.33333333	0.2611308619	21	0.8095238095238095	0.3225734176470588	0	0.0	2631	P. echinospica	(1.1, 5.0]	0.35653644283125	0.9743148125	0.3660443125	46.625	0.0075188	0.18374833333333332
PE_Scaf5760:5033..9616	-	Gypsy	0.235481	376	1.24474	.	21.81196581	0.01264480541	351	0.1737891737891738	0.07275945409836067	0	0.5	4594	P. echinospica	(0.2, 0.4]	0.6055796228243914	0.7362060043478261	0.6340037173913043	33.0	0.0429448	0.7683483333333333
PE_Scaf5765:14276..18621	+	Gypsy	0.754187	313	1.17235	.	20.19322034	0.01273366881	295	0.14915254237288136	0.08537346136363635	0	0.0	4356	P. echinospica	(0.7, 1.1]	0.035167039914375	0.42048	0.082882921875	19.6875	0.0519481	0.8965083333333334
PE_Scaf5778:610906..614245	+	Gypsy	0.440406	183	0.998761	.	29.16384181	0.01903305198	177	0.2994350282485876	0.06356321132075471	0	0.5	3350	P. echinospica	(0.2, 0.4]	0.02433765469359375	0.286520196875	0.083791940625	41.65625	0.0285714	0.6005808333333333
PE_Scaf5778:906382..910777	-	Gypsy	0.749292	311	1.04114	gene	21.50337838	0.9290453986	296	1.0	0.9290453986486487	1	0.0	4404	P. echinospica	(0.7, 1.1]	0.823414668209375	1.0	0.82341459375	23.9375	0.025806449999999998	0.565237
PE_Scaf5781:24129..28487	-	Gypsy	0.678762	320	1.06542	.	32.25407166	0.01639213388	307	0.24429967426710097	0.06709846799999998	0	0.0	4369	P. echinospica	(0.4, 0.7]	0.023497986414375	0.34346725	0.066523990625	48.28125	0.02604845	0.593708
PE_Scaf5781:153790..158364	+	Gypsy	0.235481	374	1.24492	.	13.83384615	0.01043057015	325	0.09230769230769231	0.11299784333333336	0	0.5	4585	P. echinospica	(0.2, 0.4]	0.04074681081375	0.56209121875	0.070942953125	21.15625	0.0429448	0.7793749999999999
PE_Scaf5783:108531..113077	-	Gypsy	0.440406	313	1.08869	.	19.37086093	0.01639548742	302	0.18874172185430463	0.0868673192982456	0	0.5	4557	P. echinospica	(0.2, 0.4]	0.05196687916621875	0.47080184375	0.10711928125	25.53125	0.0571429	0.8313283333333333
PE_Scaf5784:59078..63598	+	Gypsy	0.49101	330	1.10119	.	18.85810811	0.01389170845	296	0.1858108108108108	0.07476264909090909	0	0.5	4531	P. echinospica	(0.4, 0.7]	0.0436670136221875	0.45628925	0.093649815625	25.15625	0.0443056	0.7140766666666666
PE_Scaf5802:42318..47302	-	Gypsy	1.382119	335	1.0613	.	21.06896552	0.01584102069	319	0.1536050156739812	0.1031282775510204	0	0.0	4995	P. echinospica	(1.1, 5.0]	0.043003690147125	0.33635846875	0.126125609375	27.78125	0.05066075	0.7615216666666668
PE_Scaf5809:79202..89639	+	Gypsy	0.144956	450	0.784935	gene	26.20138889	0.8596846944	432	1.0	0.8596846944444444	1	0.5	10446	P. echinospica	(0.0, 0.2]	0.615476498641875	0.853670625	0.657837940625	11.375	0.0509434	0.540568
PE_Scaf5819:188754..193090	+	Gypsy	1.559625	378	1.3093	.	25.33798883	0.01611677123	358	0.164804469273743	0.09779328983050847	0	0.0	4347	P. echinospica	(1.1, 5.0]	0.027532534911875	0.37786178125000003	0.070178540625	37.75	0.0728477	0.9938183333333334
PE_Scaf5827:44458..48930	-	Gypsy	0.299702	292	1.08132	.	20.82222222	0.01560872259	270	0.17777777777777778	0.08779906458333335	0	0.5	4483	P. echinospica	(0.2, 0.4]	0.0221446587765625	0.28543809375	0.078156471875	51.21875	0.046875	1.487925
PE_Scaf5827:57607..62458	-	Gypsy	0.487897	305	1.00234	.	17.14134276	0.01370682968	283	0.15547703180212014	0.08815983636363635	0	0.5	4862	P. echinospica	(0.4, 0.7]	0.017581096625375	0.253625259375	0.074362015625	57.0	0.0443038	0.6677058333333333
PE_Scaf5832:14377..18738	+	Gypsy	0.908619	322	1.07764	.	15.80916031	0.01804233702	262	0.2099236641221374	0.08594713272727271	0	0.0	4372	P. echinospica	(0.7, 1.1]	0.05173486118125	0.5435591875	0.091797025	13.5	0.0263158	0.5959395
PE_Scaf5846:65376..73927	?	LINE	0.105525	329	0.839267	.	19.51290323	0.02872285548	310	0.33548387096774196	0.08561620384615386	0	0.5	8560	P. echinospica	(0.0, 0.2]	0.03355722515975	0.3980846625	0.087576565625	41.46875	0.0365452	0.5612644999999999
PE_Scaf5854:36925..41666	+	Gypsy	0.752958	392	1.26734	.	18.64657534	0.01773511781	365	0.20821917808219179	0.08517523684210526	0	0.0	4752	P. echinospica	(0.7, 1.1]	0.01952001322746875	0.2762403625	0.0726243875	33.59375	0.06553400000000001	0.9734833333333333
PE_Scaf5855:558753..563353	-	Gypsy	0.60255	301	1.0882	.	26.19148936	0.02068960851	282	0.25177304964539005	0.0821756281690141	0	0.0	4611	P. echinospica	(0.4, 0.7]	0.3861591358465625	0.70817278125	0.436114853125	15.46875	0.046875	0.7966683333333333
PE_Scaf5855:599699..605093	+	Gypsy	2.259165	295	1.00353	.	24.85663082	0.02259078065	279	0.27598566308243727	0.0818549064935065	0	0.0	5405	P. echinospica	(1.1, 5.0]	0.18744418617265624	0.367091253125	0.259770103125	44.4375	0.055138099999999995	0.8654433333333333
PE_Scaf5907:92197..96434	-	Gypsy	0.254153	349	1.1312	.	21.75304878	0.8745674604	328	1.0	0.8745674603658535	1	0.5	4248	P. echinospica	(0.2, 0.4]	0.7456778198	1.0	0.74567775	16.75	0.0397351	0.7482733333333332
PE_Scaf5910:103377..106857	+	Gypsy	0.23693	283	1.13097	.	28.05555556	0.02102115852	270	0.2851851851851852	0.07371055584415585	0	0.5	3491	P. echinospica	(0.2, 0.4]	0.0397396017418125	0.450064396875	0.08779705	35.625	0.0555556	1.8661900000000002
PE_Scaf5912:6997..11466	-	Gypsy	1.237563	338	1.14762	.	18.27831715	0.01489705955	309	0.17475728155339806	0.08524428518518519	0	0.0	4480	P. echinospica	(1.1, 5.0]	0.03399509363716	0.347869988	0.09497562	14.0	0.0396825	0.7185176666666667
PE_Scaf5913:338864..343503	-	Gypsy	0.0	315	1.0298	.	21.17931034	0.02050159103	290	0.2482758620689655	0.08257585277777779	0	1.0	4650	P. echinospica	(0.0, 0.2]	0.0431305841540625	0.50852	0.084143484375	26.8125	0.0652174	0.8837483333333332
PE_Scaf5913:362594..367363	+	Gypsy	0.0	266	0.979083	gene	23.68650794	0.01973667421	252	0.26587301587301587	0.07423346119402986	0	1.0	4780	P. echinospica	(0.0, 0.2]	0.01754403925109375	0.261268075	0.07129525625	44.40625	0.0287356	0.5882413333333333
